id,object_file,wind_speed,rotate_angle,num_iterations,resolution,drag_coefficient,moment_coefficient,lift_coefficient,front_lift_coefficient,rear_lift_coefficient,input_mesh_path,openfoam_mesh_path,pressure_field_mesh_path,streamlines_mesh_path
0vdge9hs95uxkjsfnanqhyi9m,object_281.obj,47,313,300,5,0.8371176,0.05285921,0.1118921,0.5521281,0.01154264,data/train/0nmfohsw46edm36kn9fiakhua/input_mesh.obj,data/train/0xxezx5o10dmbv6wjveqf0ucg/openfoam_mesh.obj,data/train/0fiuyyta5vro17c80fy3td4qi/pressure_field_mesh.vtk,data/train/08wf8hkzu04hbc63ichboy27c/streamlines_mesh.ply
0gpfqfd8t0nzry5go9bhsneud,object_269.obj,47,0,300,5,0.3120321,0.3459637,0.2192515,0.08813818,-0.109866,data/train/12rcxturn9numrtxoczcszzij/input_mesh.obj,data/train/0c72tg07ff63zxaggx3tpx4k3/openfoam_mesh.obj,data/train/0uv7r1dzdvyrp1g9q59v56c3q/pressure_field_mesh.vtk,data/train/10wvzpx0966zcs9hu1fcm8vcu/streamlines_mesh.ply
0hr802kbu7mtaoickpwujt10v,object_247.obj,29,180,300,5,1.0015,0.1161798,0.5790318,0.1531727,-0.1630656,data/train/0t6yjn9448tcxgc963u51z5db/input_mesh.obj,data/train/12fptmquk5jim0q3otkm7j65k/openfoam_mesh.obj,data/train/0sfryruatwhijzi6zifadzcp2/pressure_field_mesh.vtk,data/train/05ipy23btv00a070oq4fi5399/streamlines_mesh.ply
13echd7ve2wfw8ti36qqskfzt,object_201.obj,35,0,300,5,0.6931896,0.1536759,0.5688334,0.8203639,-0.1400774,data/train/07xkfz8e7z8m32k88fe0bb085/input_mesh.obj,data/train/03exi7d8dsdrg05guyv4dve2b/openfoam_mesh.obj,data/train/11d071fy81m0tvqf13o3d28sy/pressure_field_mesh.vtk,data/train/0wqxo44jad8v2syym1juby1ns/streamlines_mesh.ply
0qbqfv74efs2zcjgjdqqiebxo,object_286.obj,39,163,300,5,0.9147191,0.2296708,0.3357295,0.2048625,-0.1993306,data/train/0ho6n3pbiig4gb03wofhk9eum/input_mesh.obj,data/train/04365r285pnw5242e3vdit74m/openfoam_mesh.obj,data/train/0ucjg864vnor5ko9oewo4u65x/pressure_field_mesh.vtk,data/train/0e34wbz2u8gxz8k9c6mhu3811/streamlines_mesh.ply
0ese3fws8xj3xxuj9n8fzd2mm,object_552.obj,10,14,300,5,0.320418,0.05335284,0.1423783,-0.01149695,-0.2445979,data/train/0rxnczws6hjzs6ik9bdbc87n5/input_mesh.obj,data/train/0eo5o39m41ovmkd0n2mfds74k/openfoam_mesh.obj,data/train/0c6vdb58194ph6mrzihxvxyxe/pressure_field_mesh.vtk,data/train/0f1sedmcryv3z9ry45mp28yeb/streamlines_mesh.ply
0c072e64js2o507kti7r1ntah,object_266.obj,10,126,300,5,0.4304103,0.5953328,0.1038281,0.2688413,-0.1838559,data/train/0xijazb2o776nbeg5zoha7ctq/input_mesh.obj,data/train/0nty3j9irdk8o9epdi5iointy/openfoam_mesh.obj,data/train/01w0mvc2vfayjmdokhkwp4iep/pressure_field_mesh.vtk,data/train/0epkc18o8u6y14obzfa3apeam/streamlines_mesh.ply
12n14wrxm49twum3foynakojw,object_428.obj,24,0,300,5,0.8613797,-0.01027692,-0.2212809,0.2890012,-0.2729129,data/train/0dag90ft29zmdxkt2sd4uccvo/input_mesh.obj,data/train/08yf7j6629f0s528aqdzf2k4p/openfoam_mesh.obj,data/train/0d89mkejaxg8odzajc18uvjr0/pressure_field_mesh.vtk,data/train/06uxnnyr0ynnmtg8972nmetu5/streamlines_mesh.ply
0c8z1qz1ep0vdnnhqrpvh89dq,object_493.obj,12,124,300,5,1.148569,0.3946442,0.4177889,-0.03712844,-0.08034419,data/train/06shavwa2v3spxys0r0mcn9vh/input_mesh.obj,data/train/0gpro5987azqqojyk9beer534/openfoam_mesh.obj,data/train/05bpmqew25xj8sr1idyu3t6u3/pressure_field_mesh.vtk,data/train/0ssw1wx5pbjtokf9a9rim2kik/streamlines_mesh.ply
0txbp8uzbsekb5t5zw0x0pyh1,object_174.obj,37,0,300,5,0.8500316,-0.02386766,0.1162347,0.3394844,-0.1484843,data/train/0e34wbz2u8gxz8k9c6mhu3811/input_mesh.obj,data/train/0tdsxpiapioswjtoy0o1ixjf0/openfoam_mesh.obj,data/train/0jxk9q9kba32t4mdbe07fye55/pressure_field_mesh.vtk,data/train/0cyurcyeqvbh5gceu7z3uqhzm/streamlines_mesh.ply
0rwcqpt5s0thdmhujz8y72ets,object_386.obj,33,270,300,5,0.7180036,0.4336458,0.706778,0.1329489,0.06411298,data/train/0fj3jmtujs26seodyfcpue29h/input_mesh.obj,data/train/09nycyt89mrf0mshxmty5su1a/openfoam_mesh.obj,data/train/0yoz261epwv20awq8g83cvncz/pressure_field_mesh.vtk,data/train/0j0j5s0uwjo3sgmwpmvrbc8m0/streamlines_mesh.ply
060awz4ephr12dwt9s3pkptf0,object_595.obj,40,187,300,5,0.5139061,0.4567454,0.1719074,0.6416392,-0.09780212,data/train/033v7wresvvqe65sszks699wj/input_mesh.obj,data/train/12zmd4mcntb7h8mkuvgn1hsns/openfoam_mesh.obj,data/train/06m8yvsvroswyc1bqwuifyf9h/pressure_field_mesh.vtk,data/train/13echd7ve2wfw8ti36qqskfzt/streamlines_mesh.ply
0ypxac5bh2ke0au1gor79o4ew,object_239.obj,43,349,300,5,0.4880772,0.40385,0.04720475,0.3398521,0.0003531349,data/train/033ms5q11fecnt1q842w4a111/input_mesh.obj,data/train/12co2fbnqtbf3djn679m7pwr3/openfoam_mesh.obj,data/train/124scntspnqaeea5mymb25v09/pressure_field_mesh.vtk,data/train/0yriwsffb33qc3kmd7etum8vx/streamlines_mesh.ply
01rjcfw32nw2c5usweqx0jx88,object_177.obj,16,180,300,5,0.3840296,0.04326123,0.5497623,0.6383195,-0.2979094,data/train/0ty13ujz21qw6bs4mtfdwtnpk/input_mesh.obj,data/train/0qhbn2ngob1krgai4w04tbcmf/openfoam_mesh.obj,data/train/0jmpc8iynyvnp30fhusb6kvah/pressure_field_mesh.vtk,data/train/0niigcqsi2b0eq3y5rkfrnnc7/streamlines_mesh.ply
0m4um4jjnznwiuy8ng1ou4ema,object_650.obj,12,45,300,5,0.7063266,0.008785321,-0.06242917,0.475484,-0.01793013,data/train/0pbyg8v96iyy8wawq3ih22wsn/input_mesh.obj,data/train/121h16z0katia52jg0nr56497/openfoam_mesh.obj,data/train/00ifk9cjq6jx84qgw67p4aprx/pressure_field_mesh.vtk,data/train/0yb5rzk6fxavux52q5jy7205k/streamlines_mesh.ply
0k7eenzpirgnxn3ngutev72ds,object_553.obj,40,344,300,5,0.5509707,0.2494918,0.3531561,0.808483,-0.01093973,data/train/0e6hhz2rign084cuh7sunn146/input_mesh.obj,data/train/0p761x08nsad6mgx2bpjy3qkx/openfoam_mesh.obj,data/train/0tx93myk5xpc80rgkhpug60o1/pressure_field_mesh.vtk,data/train/090b9jmsui04d2m65phry804f/streamlines_mesh.ply
0g8vk90jxxhgamc6aqtk5w8i1,object_218.obj,13,225,300,5,0.6919694,-0.05014863,-0.05490071,0.3131894,-0.110312,data/train/0n4uvk9kk88xzcekjarcvtnw4/input_mesh.obj,data/train/0d9zbvzvt4qx0t4ip6kern5g9/openfoam_mesh.obj,data/train/0nj7drzqw4mcq1uhn9rime9xp/pressure_field_mesh.vtk,data/train/0xpdn715avyfba6h1io5jzy8h/streamlines_mesh.ply
142jthaoy48y1fz5xit7vhu61,object_684.obj,45,331,300,5,0.6698178,0.1366582,0.06040513,1.081228,-0.2513405,data/train/0jrezfvuu0oar3j31wnik458n/input_mesh.obj,data/train/0msw0osaumhth8obnosihdde3/openfoam_mesh.obj,data/train/023d2dxk995cwy5wcg3g41663/pressure_field_mesh.vtk,data/train/01wu9az1iymjp6k6dny2ktyn5/streamlines_mesh.ply
070gw8gfg5181vvppf9i0gdh9,object_385.obj,28,0,300,5,0.5426076,0.1743009,0.2659056,0.5843182,-0.1635692,data/train/00s74a32oc2rdabb83qn60mj2/input_mesh.obj,data/train/0j0j5s0uwjo3sgmwpmvrbc8m0/openfoam_mesh.obj,data/train/0rwdik5mmehvin70jtkeaxnc1/pressure_field_mesh.vtk,data/train/0nmyv3vvsxi1mhxutsd5u5f7k/streamlines_mesh.ply
0w9tgj3o9h1607m39kqdg4zq3,object_690.obj,12,30,300,5,0.4188299,0.1249504,0.07243145,0.3599405,-0.1159739,data/train/0sbru150iifvb3rbupghwyz8y/input_mesh.obj,data/train/0e34wbz2u8gxz8k9c6mhu3811/openfoam_mesh.obj,data/train/12a24t9oy3bzviyedmx9houwz/pressure_field_mesh.vtk,data/train/01rjcfw32nw2c5usweqx0jx88/streamlines_mesh.ply
12uthqnei0m2fy4psd18kufdy,object_569.obj,42,188,300,5,0.6018116,0.3529599,-0.0005392247,0.5573331,0.01211713,data/train/0p8qcj1wsc3baxooz0gy4qyzm/input_mesh.obj,data/train/02b5831uijz64q904kzbbjqu4/openfoam_mesh.obj,data/train/05sik6r52pbfm4b7ntp1sr2pq/pressure_field_mesh.vtk,data/train/045kwzywtj3n9p0qv3cd2r83y/streamlines_mesh.ply
0vn40ebq1f8pyn7jp2b7u8q99,object_77.obj,16,0,300,5,1.022243,0.655973,0.247304,1.22965,-0.1505732,data/train/0vjo7uyit44fcq3oiobik9vmu/input_mesh.obj,data/train/0ubg2as5z770gth7jx26di5wm/openfoam_mesh.obj,data/train/0rjr18hiavp3rpdf4in99yzh7/pressure_field_mesh.vtk,data/train/0tufn5v9ebvs3yqafau2eeqc3/streamlines_mesh.ply
0yb5rzk6fxavux52q5jy7205k,object_447.obj,48,251,300,5,0.7493814,0.2305991,0.3797072,-0.1515294,-0.05299329,data/train/0cdbznr1q8tv24s7i30r9md2p/input_mesh.obj,data/train/0qwp19k0shkjif0okmdqq0m5b/openfoam_mesh.obj,data/train/0qb3d9eno29gtpm2z6f3ksbff/pressure_field_mesh.vtk,data/train/0n0pnhuc0374d5p54qz5165zf/streamlines_mesh.ply
0c9isxgt27n2mii0cgerpqo7t,object_458.obj,18,293,300,5,0.4961918,0.3128324,0.2127604,-0.09204271,-0.2166742,data/train/03a8x30tp5sq4ni6om1wntk27/input_mesh.obj,data/train/0kicvmyvhmir0nmjrqbgxykyg/openfoam_mesh.obj,data/train/0piu90ucn6ip2vymo16cx4u4u/pressure_field_mesh.vtk,data/train/07xkfz8e7z8m32k88fe0bb085/streamlines_mesh.ply
078z2w5pe9ngtorx6vrfz5c29,object_443.obj,31,0,300,5,0.5437034,0.1196014,0.03765237,0.2340179,-0.01355957,data/train/07di7bqn3qjqg6tonv6gg9618/input_mesh.obj,data/train/074jiq3mztofxdrgb7eguqp09/openfoam_mesh.obj,data/train/09gwks5sbtc9tuwt3w616wrhu/pressure_field_mesh.vtk,data/train/05uqhxxecqe4g0wxsckftteg5/streamlines_mesh.ply
05ke1ci20yfc3v58g644fp2nq,object_245.obj,24,37,300,5,0.4191374,0.1963815,-0.1588201,1.367853,-0.02068522,data/train/0k1f5puur6e96p54guiytoez2/input_mesh.obj,data/train/0p8qcj1wsc3baxooz0gy4qyzm/openfoam_mesh.obj,data/train/09xyae6q494dtqvmwj1f9wbgs/pressure_field_mesh.vtk,data/train/09hiqnpecxdp678c7br47aksk/streamlines_mesh.ply
0hufds80r0dqertjj2ve79vgm,object_117.obj,26,272,300,5,0.3144585,0.1026323,0.2115236,0.6206196,-0.08583662,data/train/0g46xb22nmq1gc3mi2zennt1c/input_mesh.obj,data/train/0ofhnfrbh745t5kpw90emwxsg/openfoam_mesh.obj,data/train/03qxu0e7326zzddgua0dz4ing/pressure_field_mesh.vtk,data/train/013avbnssz1wasw21zovttao0/streamlines_mesh.ply
0utdbvizsewxo5gdu6kvxnxea,object_417.obj,25,136,300,5,0.6726891,-0.04354929,0.3262943,0.3726788,-0.1593017,data/train/03exi7d8dsdrg05guyv4dve2b/input_mesh.obj,data/train/0fshitsuapgc1rco8ych5v724/openfoam_mesh.obj,data/train/0kfa2jhjce85270qf6qzumbe0/pressure_field_mesh.vtk,data/train/0i8t7edm75ugcs9zya6ajaeb7/streamlines_mesh.ply
0ts7atbpewzkg37ry64kha1tx,object_484.obj,34,247,300,5,1.146834,0.2153295,0.1832355,0.06035464,0.006612256,data/train/0s8isznoa51c4xrdyoqs49w48/input_mesh.obj,data/train/0x7nxzx82og1ys2m2xctbwnms/openfoam_mesh.obj,data/train/06znxu1o4j6pex82jsykjwj0s/pressure_field_mesh.vtk,data/train/0vqph0y5z6dw5e10krpvjugqk/streamlines_mesh.ply
0ho6n3pbiig4gb03wofhk9eum,object_113.obj,12,0,300,5,0.8064462,0.8610462,0.07097718,0.4636026,-0.1528569,data/train/0c6vdb58194ph6mrzihxvxyxe/input_mesh.obj,data/train/0kyf2gc7kdyrg7n5agnc2mofw/openfoam_mesh.obj,data/train/0rra6eufbuz1ifv7g8o6sb7kb/pressure_field_mesh.vtk,data/train/0hkda361g945v7ykfpchq9nv4/streamlines_mesh.ply
10tyu3xmy0sacvg0u3qb89mvy,object_393.obj,34,180,300,5,0.561898,0.2671832,0.3457591,0.3199343,-0.1474535,data/train/0k4jf1ydwbhd1zv5ezexvjjyb/input_mesh.obj,data/train/0f255zg1nkgwa5xkxivdfb0y0/openfoam_mesh.obj,data/train/12mow5y273fset4163zzq7tjg/pressure_field_mesh.vtk,data/train/0nmfohsw46edm36kn9fiakhua/streamlines_mesh.ply
0kuejpa6r4u2aw2o4tqn9q96a,object_375.obj,46,140,300,5,0.9093595,0.1951283,0.1852272,0.7506155,-0.2774762,data/train/01okgz3bxy8we7h5scdir3jyh/input_mesh.obj,data/train/0jgxaeq53b72znvkjdrxf8j0c/openfoam_mesh.obj,data/train/0agdbme39o8ywu6fsuk87ngsh/pressure_field_mesh.vtk,data/train/04tmtwmd1woj11xcnct2yfzf3/streamlines_mesh.ply
08ehssyh57528az0eyupu8dv1,object_115.obj,27,180,300,5,0.4536949,-0.07336319,-0.1020593,0.5306614,-0.2133114,data/train/0sk5g9y7tsiiw2xi93xbrcgm6/input_mesh.obj,data/train/0epkc18o8u6y14obzfa3apeam/openfoam_mesh.obj,data/train/08wf8hkzu04hbc63ichboy27c/pressure_field_mesh.vtk,data/train/0sdemxaomn89qwuf1mfzmu525/streamlines_mesh.ply
0ojkr55avsw0k7q0jhou2ggw5,object_657.obj,42,359,300,5,0.5546548,0.2298586,1.015384,0.1247787,-0.08485528,data/train/009h2i6qin4sheqh5mjzv1c4r/input_mesh.obj,data/train/0f1sedmcryv3z9ry45mp28yeb/openfoam_mesh.obj,data/train/06uxnnyr0ynnmtg8972nmetu5/pressure_field_mesh.vtk,data/train/009h2i6qin4sheqh5mjzv1c4r/streamlines_mesh.ply
0okcukabp7eg2bix8pdht2b1g,object_370.obj,33,314,300,5,0.7028097,0.4240831,-0.03815016,0.5727957,-0.07667643,data/train/0vjqhzg3v7in3nok83wdnpdvq/input_mesh.obj,data/train/0w0roauwd9gsea1i4j6720uoq/openfoam_mesh.obj,data/train/0cnzfs7g0huk5eigij5h6mfui/pressure_field_mesh.vtk,data/train/0xm8dvyx4imyybzcfemyv3ycn/streamlines_mesh.ply
0ce4u8tgc0xvkx5pwndptt0oi,object_623.obj,11,276,300,5,0.4421275,0.4004852,0.5125394,0.1747908,-0.2940841,data/train/0zj3ynyf6hyk9eyh1djj0vex5/input_mesh.obj,data/train/0nxhuga99zdjjrxqnij73e2ru/openfoam_mesh.obj,data/train/06m4f5ev3jkdt02amb2f4kt51/pressure_field_mesh.vtk,data/train/0d85ywtwtw1wfy3326260bse0/streamlines_mesh.ply
06mrxkvid8jmbi352eioozwpr,object_468.obj,31,356,300,5,0.4242562,0.3572094,0.3706685,0.4800375,-0.3181583,data/train/05fhyz5bmyd7n0qi6u9cj1rod/input_mesh.obj,data/train/136qd706ar4wy4ejhiz5uv3cm/openfoam_mesh.obj,data/train/0khe84k6m3r0fzs4tk90n6e4s/pressure_field_mesh.vtk,data/train/0qb3d9eno29gtpm2z6f3ksbff/streamlines_mesh.ply
0ftiejpijv3ka3wxebv7x6cn7,object_29.obj,11,0,300,5,0.3992676,0.05304503,-0.2679646,-0.2006687,-0.2853661,data/train/0prj7ggiaiogtfsi0jehjt7ex/input_mesh.obj,data/train/0sseayg8k8frv7mwwtr0wmpbm/openfoam_mesh.obj,data/train/054huksut5yopyifpepw1jntg/pressure_field_mesh.vtk,data/train/13osur069cjby1pc56g7t7pgv/streamlines_mesh.ply
06zormz02nxf0rc74zkrcphbc,object_84.obj,44,216,300,5,0.5815402,0.02377522,-0.1043257,0.117099,-0.6650354,data/train/12mow5y273fset4163zzq7tjg/input_mesh.obj,data/train/0ypxac5bh2ke0au1gor79o4ew/openfoam_mesh.obj,data/train/0rpnsk9bsmyqwgs6gh09ritdc/pressure_field_mesh.vtk,data/train/0mc77n6kvhd6sks3g3p8xj1x1/streamlines_mesh.ply
12noju878gvh4ukoamf9mm2y2,object_239.obj,45,46,300,5,0.7125803,0.1205952,-0.1893803,0.4088102,-0.007787086,data/train/047dym77gkrqttzu6rnm4ohzx/input_mesh.obj,data/train/0niigcqsi2b0eq3y5rkfrnnc7/openfoam_mesh.obj,data/train/0d9zbvzvt4qx0t4ip6kern5g9/pressure_field_mesh.vtk,data/train/0is204f084ca67xm1mqnmsv1i/streamlines_mesh.ply
0nj7drzqw4mcq1uhn9rime9xp,object_487.obj,43,228,300,5,0.486914,0.205904,-0.08681208,0.2825667,-0.2952492,data/train/0fig1iaanmucvxfqsg8u8x7e1/input_mesh.obj,data/train/0fj3jmtujs26seodyfcpue29h/openfoam_mesh.obj,data/train/121b4rbb13g53xygxew5cvctf/pressure_field_mesh.vtk,data/train/0ucjg864vnor5ko9oewo4u65x/streamlines_mesh.ply
12rcxturn9numrtxoczcszzij,object_619.obj,22,73,300,5,0.9809686,0.526,0.2864635,0.2313768,-0.07107276,data/train/07rev2432hc1kw6z0mtdb20r4/input_mesh.obj,data/train/10wvzpx0966zcs9hu1fcm8vcu/openfoam_mesh.obj,data/train/0z4k5waezc0q82j4fwh4sck9x/pressure_field_mesh.vtk,data/train/063ssjq09kkzmq3diz3bjs2yx/streamlines_mesh.ply
0k4jf1ydwbhd1zv5ezexvjjyb,object_374.obj,37,0,300,5,0.9665747,0.4851391,0.10307,0.1385799,-0.02212742,data/train/01rd2fy87irjqu9hfxuyrkdg3/input_mesh.obj,data/train/0b5q0istamep5cakwqyikg0e1/openfoam_mesh.obj,data/train/0sbru150iifvb3rbupghwyz8y/pressure_field_mesh.vtk,data/train/0n3b690bqs1krvfsq2htkg8v1/streamlines_mesh.ply
0vgfdtqbccw0txxgscmqvhuu4,object_269.obj,48,320,300,5,0.3212159,0.2310528,-0.0759812,0.4637552,-0.05291826,data/train/0atdtpsnwvb9fnt75ohju6c5b/input_mesh.obj,data/train/0m81xr5uq2xfrxupc47fyzatg/openfoam_mesh.obj,data/train/02u6979src99j9hkdwwa17vgj/pressure_field_mesh.vtk,data/train/0ei70uzfqnuokbi6bbhbctmqf/streamlines_mesh.ply
0m81xr5uq2xfrxupc47fyzatg,object_581.obj,40,180,300,5,0.8592251,0.2517733,0.003990956,-0.1544309,-0.1941894,data/train/06mrxkvid8jmbi352eioozwpr/input_mesh.obj,data/train/02i2x2r6jzdxj9tjxboi7vubf/openfoam_mesh.obj,data/train/0ytv8ku2storu5tv5p9phn9uu/pressure_field_mesh.vtk,data/train/0yitjen7t3pqa2b21wprmkefw/streamlines_mesh.ply
10xkosi4nmh0y78bbfo6xt8n8,object_509.obj,19,180,300,5,0.3050742,0.06872021,0.08582511,0.8019198,-0.1151281,data/train/0mc77n6kvhd6sks3g3p8xj1x1/input_mesh.obj,data/train/02i46rjmab25ng8zh9r4t358q/openfoam_mesh.obj,data/train/0sq2s1jw6rs0cz8uefiqmer9n/pressure_field_mesh.vtk,data/train/13sprfb8fk9ewb3mbgg5xzq4r/streamlines_mesh.ply
0rpnsk9bsmyqwgs6gh09ritdc,object_676.obj,36,152,300,5,0.974493,0.1784152,0.1137568,0.39746,-0.2137648,data/train/0oxgc78k1pawthxbsgxxcrgmb/input_mesh.obj,data/train/0f54awnag5p77xafk6rsuqsc3/openfoam_mesh.obj,data/train/0jo329gx5nuyhnef67rsen3s8/pressure_field_mesh.vtk,data/train/0qgaasfwas78yq0f2o9kao1ee/streamlines_mesh.ply
0m1bs2sn2d53a7qtmkp6otnaj,object_534.obj,28,168,300,5,1.032702,0.2965537,0.1493154,0.916367,-0.05922601,data/train/1381gj6fuqqfm9f4tip0izb8b/input_mesh.obj,data/train/12xr9u653xua1fe4rtgtjqoax/openfoam_mesh.obj,data/train/12j5a3rpjhbgzwh909kzhn3mf/pressure_field_mesh.vtk,data/train/0oztw88ytcnwyamkrgfpcehwd/streamlines_mesh.ply
08k20ucuupqtf175o3n20ro9b,object_543.obj,19,186,300,5,0.7178998,0.1820542,0.2912531,-0.02499043,-0.2309771,data/train/0z5qywan1yu2rjmnu2itjo717/input_mesh.obj,data/train/0wu7vp772qb8z4zc1j0re53d0/openfoam_mesh.obj,data/train/0qhbn2ngob1krgai4w04tbcmf/pressure_field_mesh.vtk,data/train/06znxu1o4j6pex82jsykjwj0s/streamlines_mesh.ply
0ra5ggknw4g8oucjh1fm8xeaj,object_207.obj,30,0,300,5,0.3256861,0.2031278,0.4248848,0.4088973,-0.09993414,data/train/08db95fpy96x9ib78fb7tfwc5/input_mesh.obj,data/train/12n1nh2odhzgfh3roogzw54iq/openfoam_mesh.obj,data/train/0kpw3v22wv68bsnigscibc61d/pressure_field_mesh.vtk,data/train/0nxhuga99zdjjrxqnij73e2ru/streamlines_mesh.ply
0un2ouc292eamnpojzfsccq6k,object_645.obj,18,130,300,5,0.920823,0.3171243,-0.3458767,0.3282133,-0.03523589,data/train/0m81xr5uq2xfrxupc47fyzatg/input_mesh.obj,data/train/0fvjojfdpswgyzgpaooatk4r9/openfoam_mesh.obj,data/train/0zo9boqv47t4vuc4zwwd5499o/pressure_field_mesh.vtk,data/train/020tujq10fpihk0yrej1faut2/streamlines_mesh.ply
0xpp9ooj17tuqmv3ti79en3nv,object_227.obj,39,0,300,5,0.3945498,0.2550945,0.3821871,1.223978,-0.1686605,data/train/0tufn5v9ebvs3yqafau2eeqc3/input_mesh.obj,data/train/0hr802kbu7mtaoickpwujt10v/openfoam_mesh.obj,data/train/10mxs2e4s02vp48u45wwnrq0m/pressure_field_mesh.vtk,data/train/081qsichtihnonar6o3atdqdy/streamlines_mesh.ply
03qxu0e7326zzddgua0dz4ing,object_300.obj,37,0,300,5,0.2492816,0.1759413,0.1086019,0.4328458,-0.1339881,data/train/0qt3kae1rvpbvsck8u5xvz9ce/input_mesh.obj,data/train/0in6iwwk0u66nrq4bgtg1ypsf/openfoam_mesh.obj,data/train/13osur069cjby1pc56g7t7pgv/pressure_field_mesh.vtk,data/train/083di5ivkzg8epy8nuu808kyu/streamlines_mesh.ply
01bjoyt7306iudiyyz7ho46th,object_631.obj,32,0,300,5,0.6517164,0.7022951,0.7624635,-0.01656042,-0.1393022,data/train/0aeg0ig7nu1i8wvhh6psbu10p/input_mesh.obj,data/train/0pbyg8v96iyy8wawq3ih22wsn/openfoam_mesh.obj,data/train/0zg2gwh0vz64rtorqgdrg5c9n/pressure_field_mesh.vtk,data/train/0u61divnam9j1ow0vrj5c28ho/streamlines_mesh.ply
0zj3ynyf6hyk9eyh1djj0vex5,object_32.obj,22,0,300,5,0.9127798,0.3766237,0.8602429,1.269706,-0.1992496,data/train/0g8vk90jxxhgamc6aqtk5w8i1/input_mesh.obj,data/train/0heodh7ygf2jqqopwczccddsj/openfoam_mesh.obj,data/train/104oyahxt7c48065xnzywa854/pressure_field_mesh.vtk,data/train/00tja7r22zueu09t127texxy2/streamlines_mesh.ply
0kk2h1modt98g47ae0ndjxgw7,object_86.obj,37,132,300,5,1.19317,0.1817904,0.234354,-0.1837918,-0.04061689,data/train/0mywao0u0espp6rzz067qwg2b/input_mesh.obj,data/train/0dz7jgy5c63w7mfw24x9q4suf/openfoam_mesh.obj,data/train/0z96wubwof85i63xnycg9j5g3/pressure_field_mesh.vtk,data/train/0wupepp8dsvvhc1452okj6j1y/streamlines_mesh.ply
001sq58wv1ix3uj9od36ctsng,object_75.obj,41,144,300,5,0.6569455,0.6685021,-0.02253135,1.034363,0.05353447,data/train/0txbp8uzbsekb5t5zw0x0pyh1/input_mesh.obj,data/train/0113zjk28a34djcdufae3ebcw/openfoam_mesh.obj,data/train/0ngz2ekqcgpyv0ze8pqk992eq/pressure_field_mesh.vtk,data/train/0u2dr5ykbto74a8voiad8ezv5/streamlines_mesh.ply
04gk39zqzb7ib4qj73zxrxniz,object_327.obj,20,329,300,5,0.7114378,-0.1122954,0.3584886,0.5583841,-0.08461138,data/train/0msw0osaumhth8obnosihdde3/input_mesh.obj,data/train/0e4ebgbfb98mvrm88af1fyafg/openfoam_mesh.obj,data/train/0yrhubvqogosqueth7ioyhyno/pressure_field_mesh.vtk,data/train/12mow5y273fset4163zzq7tjg/streamlines_mesh.ply
0byxyydapa17jv161ayeqp06u,object_186.obj,20,180,300,5,0.8108045,0.231767,0.8817319,0.2466122,-0.1235805,data/train/06m8yvsvroswyc1bqwuifyf9h/input_mesh.obj,data/train/121b4rbb13g53xygxew5cvctf/openfoam_mesh.obj,data/train/0gjfgkrviypg5pu8ajtsmja0n/pressure_field_mesh.vtk,data/train/0wc57yqr3sy053wjn5dxqkczj/streamlines_mesh.ply
003vurw8i737jtq78sf9nem5i,object_46.obj,20,251,300,5,0.5089344,0.3616919,0.005978339,0.2012869,-0.1116271,data/train/0niigcqsi2b0eq3y5rkfrnnc7/input_mesh.obj,data/train/0z0ykffuajyjtic7omc9h5ic9/openfoam_mesh.obj,data/train/0n0pnhuc0374d5p54qz5165zf/pressure_field_mesh.vtk,data/train/12fptmquk5jim0q3otkm7j65k/streamlines_mesh.ply
00ifk9cjq6jx84qgw67p4aprx,object_176.obj,35,0,300,5,0.8820004,0.2043346,0.4149157,-0.008311671,-0.02500308,data/train/0d85ywtwtw1wfy3326260bse0/input_mesh.obj,data/train/0cnzfs7g0huk5eigij5h6mfui/openfoam_mesh.obj,data/train/01rjcfw32nw2c5usweqx0jx88/pressure_field_mesh.vtk,data/train/09nycyt89mrf0mshxmty5su1a/streamlines_mesh.ply
0a19g2kmjfxa2x9ypz06vcft6,object_590.obj,16,350,300,5,0.6577638,0.2607656,-0.1457069,0.406082,-0.1672101,data/train/0i8t7edm75ugcs9zya6ajaeb7/input_mesh.obj,data/train/00s74a32oc2rdabb83qn60mj2/openfoam_mesh.obj,data/train/0jhwzenspf0z023vnydimp20w/pressure_field_mesh.vtk,data/train/09gwks5sbtc9tuwt3w616wrhu/streamlines_mesh.ply
0kfa2jhjce85270qf6qzumbe0,object_443.obj,32,162,300,5,0.7874035,0.388812,0.4006659,0.2750066,-0.01547049,data/train/0e4ebgbfb98mvrm88af1fyafg/input_mesh.obj,data/train/004w2jcvhubfpn4n8gpavvfb2/openfoam_mesh.obj,data/train/0oj2q0cyzza7gcmwpg5de6s7v/pressure_field_mesh.vtk,data/train/0ypxac5bh2ke0au1gor79o4ew/streamlines_mesh.ply
0cyurcyeqvbh5gceu7z3uqhzm,object_201.obj,17,184,300,5,0.3908643,0.1608169,-0.158781,-0.08129871,-0.1907113,data/train/02ei5bv88w41un421gquo38up/input_mesh.obj,data/train/071e5a79zpq4m4vtmgm6ajjjt/openfoam_mesh.obj,data/train/10hn6zok20sdcung907o9vnu2/pressure_field_mesh.vtk,data/train/00yhcrnng8skrdmub1nevhk59/streamlines_mesh.ply
