observation.state,action,timestamp,frame_index,episode_index,index,task_index
"[0.382111132144928, 0.08259622752666473, 0.03566911071538925, 0.040683262050151825, 0.07280296087265015, 0.29966792464256287, 0.0, 1.0001531839370728]","[0.004052937030792236, -0.0033803321421146393, 0.0012070722877979279, 0.008263211697340012, -0.01552364882081747, 0.06256487965583801, 1.0]",5.199999809265137,17,6,105,2
"[0.36021026968955994, 0.034359950572252274, 0.08647536486387253, -0.08604670315980911, -0.21230840682983398, 1.1813175678253174, 0.0, 1.0001531839370728]","[0.019714921712875366, -0.00304286926984787, -0.023411236703395844, -0.0007989406585693359, 0.00810379907488823, 0.03579889237880707, 1.0]",3.200000047683716,9,6,158,4
"[0.4126148521900177, 0.04928486421704292, 0.03185559809207916, 0.02526540867984295, -0.10283881425857544, 0.15524199604988098, 0.0, 0.9988223910331726]","[0.0007388889789581299, 0.0015515070408582687, -0.0035528168082237244, 0.012797370553016663, -0.018306106328964233, -0.004728347063064575, 1.0]",2.200000047683716,24,10,271,11
"[0.38429194688796997, 0.06488925218582153, -0.0023226074408739805, -0.03349468857049942, 0.008438161574304104, 0.2145058512687683, 0.0, 0.9988223910331726]","[-0.002459794282913208, -0.004026137292385101, 0.01778772845864296, -0.02768976241350174, 0.019988596439361572, -0.005398929119110107, 0.0]",5.800000190734863,2,10,23,1
"[0.3007323443889618, 0.1087547317147255, 0.09295389801263809, -0.05787663534283638, 0.10230016708374023, -0.03495923802256584, 0.0, 0.9994885921478271]","[0.003796875476837158, 0.006530784070491791, -0.0018960051238536835, 0.0068397969007492065, 0.008859317749738693, 0.008342742919921875, 1.0]",2.0,7,8,453,6
"[0.21758294105529785, 0.20887325704097748, 0.014153230004012585, 0.12846194207668304, -0.2630629539489746, 0.6471327543258667, 0.0, 0.5354229807853699]","[-0.009253844618797302, 0.009285345673561096, -0.002251862548291683, 0.029046539217233658, -0.008787870407104492, -0.0202866792678833, 1.0]",1.7999999523162842,30,2,216,4
"[0.3457164466381073, 0.05340101197361946, 0.034288063645362854, -0.15482227504253387, 0.21420931816101074, 0.9734850525856018, 0.0, 0.4699908196926117]","[0.004339158535003662, 0.0030620768666267395, -0.01102304458618164, 0.025685042142868042, -0.0019306689500808716, -0.04541103169322014, 1.0]",1.399999976158142,25,3,340,6
"[0.37869125604629517, -0.0048538194969296455, 0.08153939247131348, 0.048017386347055435, -0.4453623294830322, -0.07090243697166443, 0.0, 1.0001531839370728]","[-0.007459372282028198, -0.00774102658033371, -0.014499068260192871, 0.040218956768512726, 0.034362584352493286, -0.04238903522491455, 1.0]",0.4000000059604645,11,0,427,4
"[0.2787052094936371, 0.17808468639850616, 0.10102777928113937, -0.05452734977006912, 0.09988348931074142, 0.13740381598472595, 0.0, 0.9968144297599792]","[-0.010464996099472046, -0.008078604936599731, -0.015331956557929516, -0.003668036311864853, 0.007311277091503143, 0.05308736860752106, 1.0]",2.799999952316284,0,13,192,4
"[0.32757848501205444, -0.02295824885368347, 0.12771748006343842, -0.056071341037750244, -0.02471020631492138, 0.07283647358417511, 0.0, 1.0001531839370728]","[-0.0026074349880218506, 0.0007995069026947021, 0.020994558930397034, 0.03990745544433594, -0.037288784980773926, 0.22791865468025208, 0.0]",4.0,16,2,391,2
"[0.2763705551624298, 0.09736628830432892, 0.10424643754959106, 0.007479255553334951, -0.059644609689712524, -0.6301451921463013, 0.0, 0.9994885921478271]","[0.0036093294620513916, 0.0009886547923088074, -0.01888398453593254, -0.0019374638795852661, -0.0028852391988039017, 0.028527334332466125, 0.0]",0.0,20,6,301,3
"[0.3574621379375458, 0.014071395620703697, 0.12161973863840103, 0.08597583323717117, -0.3424035608768463, -0.06988125294446945, 0.0, 1.0001531839370728]","[0.0003399848937988281, -0.005312052555382252, -0.002115625888109207, -0.004439413547515869, -0.004402056336402893, 0.022602885961532593, 1.0]",5.800000190734863,5,6,448,9
"[0.34594228863716125, -0.06023630499839783, 0.03757587447762489, 0.16490653157234192, -0.28351306915283203, 0.24318750202655792, 0.0, 1.0001531839370728]","[-0.012259826064109802, 0.008188188076019287, 0.0028562871739268303, 0.05671010911464691, 0.029918745160102844, -0.024306058883666992, 1.0]",0.6000000238418579,22,6,243,8
"[0.3843257427215576, 0.07234518975019455, 0.09213928133249283, -0.12397518754005432, -0.2348088175058365, 1.320806622505188, 0.0, 1.0008161067962646]","[0.001504272222518921, 0.0034507066011428833, -0.01215287670493126, -0.007974505424499512, -0.007042557001113892, 0.0043823570013046265, 1.0]",5.0,1,4,168,1
"[0.21741606295108795, -0.02246234379708767, 0.051154546439647675, -0.12339553982019424, -0.15538553893566132, 0.2599148154258728, 0.0, 1.0008161067962646]","[-0.005018681287765503, 0.008372098207473755, -0.017148073762655258, 0.018805203959345818, -0.05016666650772095, -0.20757687091827393, 1.0]",2.0,42,1,382,4
"[0.34930118918418884, 0.05009180307388306, 0.03545720875263214, -0.18999667465686798, 0.22117170691490173, 0.9661252498626709, 0.0, 0.4699908196926117]","[-0.0023424625396728516, -0.0038697198033332825, -0.015032574534416199, 0.034838106483221054, -0.014494083821773529, 0.10633312165737152, 0.0]",3.4000000953674316,22,13,318,7
"[0.3343283534049988, -0.10782333463430405, 0.03339507430791855, -0.012604691088199615, -0.3577774167060852, 0.12124200910329819, 0.0, 0.9406655430793762]","[-0.004872560501098633, -0.0026875250041484833, 0.010519180446863174, -0.00723227858543396, -0.02505321055650711, 0.019081532955169678, 1.0]",2.799999952316284,26,5,214,10
"[0.25253286957740784, 0.17010827362537384, 0.008531913161277771, -0.0386725515127182, 0.05866645649075508, 0.2089637666940689, 0.0, 0.9499720335006714]","[-0.0018225312232971191, 0.00028575537726283073, -0.0004906915128231049, -0.0028283484280109406, 0.005615953356027603, -0.0064768195152282715, 1.0]",2.0,21,11,283,4
"[0.340355783700943, 0.11444570124149323, 0.10141841322183609, -0.2332896888256073, -0.22600983083248138, 0.7947922348976135, 0.0, 0.5570889115333557]","[-0.001043945550918579, 0.002011522650718689, 0.001204182393848896, -0.003056369721889496, 0.0023984797298908234, -0.05436130613088608, 0.0]",0.6000000238418579,21,3,354,7
"[0.34532982110977173, 0.10524055361747742, 0.08855428546667099, -0.02452525496482849, 0.12516960501670837, 0.1644606590270996, 0.0, 0.9988223910331726]","[5.379319190979004e-05, 0.000386558473110199, -0.002258334308862686, 0.0076580047607421875, -0.003264140337705612, 0.004870116710662842, 0.0]",1.399999976158142,4,7,285,6
"[0.33454591035842896, 0.017653463408350945, 0.03278719261288643, 0.014925426803529263, -0.05201129987835884, -0.757266640663147, 0.0, 0.12885156273841858]","[-0.00974804162979126, 0.009243622422218323, 0.0024983584880828857, -0.010487627238035202, -0.0034864991903305054, -0.07299289107322693, 1.0]",8.0,1,12,133,11
"[0.28231894969940186, 0.1072351261973381, 0.08785133063793182, -0.01813765987753868, 0.015085121616721153, -0.08003389835357666, 0.0, 0.3236125409603119]","[-0.002275407314300537, -0.010406792163848877, -0.0016826540231704712, -0.012886818498373032, 0.04586280882358551, 0.017319202423095703, 1.0]",5.599999904632568,35,4,112,7
"[0.3481405973434448, -0.11002714186906815, 0.0723266676068306, -0.08668059855699539, -0.35859182476997375, 0.14971056580543518, 0.0, 0.590900182723999]","[-0.002970099449157715, -0.0011029336601495743, -0.0023250244557857513, -0.008592983707785606, -7.344409823417664e-05, 0.0036081671714782715, 0.0]",4.400000095367432,0,2,169,0
"[0.2944524586200714, 0.10007959604263306, 0.12689310312271118, -0.2785882353782654, -0.22126944363117218, 0.7594241499900818, 0.0, 0.5570889115333557]","[0.005998283624649048, -0.003341296687722206, -0.01567850448191166, -0.0016173943877220154, 0.028444882482290268, -0.016575945541262627, 0.0]",2.200000047683716,30,6,426,1
"[0.3267368972301483, -0.06487024575471878, 0.10099887102842331, 0.018867840990424156, 0.07957538217306137, 0.1506669670343399, 0.0, 1.0001531839370728]","[0.004818975925445557, -0.0001230686902999878, 0.012211129069328308, -0.018187109380960464, 0.036410555243492126, -0.13925713300704956, 0.0]",1.600000023841858,7,12,481,9
"[0.3613985776901245, 0.10075697302818298, 0.060858748853206635, 0.18036358058452606, -0.07682278007268906, -0.8105728030204773, 0.0, 0.9994885921478271]","[-0.0011851787567138672, -0.0001970231533050537, -0.0005988478660583496, -0.0019901543855667114, 0.00881868600845337, 0.004826366901397705, 1.0]",1.0,15,10,44,1
"[0.3186068534851074, 0.13695313036441803, 0.0005014927010051906, -0.031691066920757294, 0.005690517835319042, 0.3698117434978485, 0.0, 0.9988223910331726]","[0.00012877583503723145, -0.00132649764418602, -0.018317118287086487, 0.0262448787689209, 0.047753021121025085, 0.028283298015594482, 0.0]",4.0,31,5,253,4
"[0.20532311499118805, 0.21706144511699677, 0.017009517177939415, 0.18517205119132996, -0.23314420878887177, 0.6228266954421997, 0.0, 0.8353572487831116]","[0.008930027484893799, 0.0008847936987876892, -0.015033546835184097, 0.03806086257100105, -0.00017347931861877441, -0.02228524535894394, 0.0]",8.600000381469727,2,3,396,6
"[0.33840563893318176, 0.12911920249462128, 0.08352790772914886, 0.019534965977072716, 0.08928825706243515, -0.08668100088834763, 0.0, 0.3236125409603119]","[-0.0007211267948150635, -0.0001139957457780838, -0.0119524747133255, -0.03415483981370926, 0.0097898468375206, 0.025731325149536133, 0.0]",2.4000000953674316,5,10,358,9
"[0.3772129416465759, -0.12989284098148346, 0.022734779864549637, 0.06665012985467911, -0.14042744040489197, 0.17423810064792633, 0.0, 0.9865638017654419]","[0.005520224571228027, 0.0006261467933654785, 0.03185826912522316, 0.002081535756587982, -0.0007098913192749023, -0.05075918138027191, 0.0]",0.20000000298023224,12,7,367,3
"[0.2906489968299866, 0.11455344408750534, 0.09107398986816406, -0.038479916751384735, 0.050316568464040756, -0.016247740015387535, 0.0, 0.5729578137397766]","[0.0001907646656036377, 0.0006481185555458069, -0.004474346525967121, -0.009570103138685226, -0.0037740133702754974, 0.13670146465301514, 1.0]",3.0,15,11,446,4
"[0.1855953186750412, 0.08952882140874863, 0.11547435820102692, 0.027613500133156776, -0.08007695525884628, -0.24497728049755096, 0.0, 1.0008161067962646]","[-0.003295332193374634, 0.005655303597450256, -0.006549261510372162, 0.004399910569190979, -0.013642832636833191, -0.060871392488479614, 1.0]",0.4000000059604645,11,1,314,3
"[0.44118091464042664, -0.0732787698507309, 0.0668836385011673, -0.004944046027958393, -0.4050440490245819, 0.03569849580526352, 0.0, 0.590900182723999]","[0.0035172104835510254, 0.0009349137544631958, -0.006964325904846191, -0.0027531832456588745, 0.014768145978450775, 0.007293052971363068, 1.0]",1.2000000476837158,8,12,497,6
"[0.31662440299987793, -0.07068338990211487, 0.07541555911302567, -0.07598548382520676, -0.33458223938941956, 0.19585387408733368, 0.0, 1.0001531839370728]","[0.006987452507019043, -0.013631206005811691, 0.014065070077776909, 0.007885881699621677, -0.00831577368080616, 0.021051891148090363, 1.0]",2.5999999046325684,4,0,249,8
"[0.32399216294288635, 0.0071883671917021275, 0.05263395607471466, -0.0078101856634020805, 0.01387225091457367, 0.03683669492602348, 0.0, 0.9988223910331726]","[-0.002481013536453247, 0.007045954465866089, 0.0024325549602508545, -0.029401510953903198, -0.014857793226838112, -0.07428091019392014, 0.0]",3.4000000953674316,43,2,454,6
"[0.3678421974182129, 0.013901419937610626, 0.1802240014076233, 0.05378348007798195, -0.28364208340644836, -0.024135654792189598, 0.0, 1.0001531839370728]","[0.001568138599395752, -0.0012489557266235352, -0.005211234092712402, 0.0010650008916854858, 0.003861643373966217, 0.008496025577187538, 1.0]",1.600000023841858,43,7,2,4
"[0.32054242491722107, 0.11771957576274872, 0.016998743638396263, 0.4501965343952179, -0.14512862265110016, 0.39257222414016724, 0.0, 0.329172819852829]","[-0.0014960169792175293, 0.0017198547720909119, 0.01153191551566124, -0.023506246507167816, -0.00029152631759643555, 0.006525874137878418, 1.0]",0.20000000298023224,37,3,460,2
"[0.32828474044799805, 0.11911454796791077, 0.11108461022377014, -0.255471795797348, -0.22297458350658417, 0.8176801204681396, 0.0, 0.5570889115333557]","[0.005472093820571899, -0.010977325029671192, -0.003999374806880951, -0.021341197192668915, -0.02643466740846634, 0.028824135661125183, 1.0]",2.200000047683716,38,13,341,5
"[0.3611587882041931, 0.012039274908602238, 0.147140771150589, 0.15245315432548523, -0.2083345651626587, 0.23993921279907227, 0.0, 0.05980546772480011]","[0.007428497076034546, -0.005681052803993225, -0.002034604549407959, 0.005206752568483353, -0.004827268421649933, -0.01271357573568821, 1.0]",1.7999999523162842,4,7,218,2
"[0.3490220606327057, 0.01020077895373106, 0.025544367730617523, 0.0746961310505867, -0.29099327325820923, 0.42258191108703613, 0.0, 0.09624730050563812]","[0.001072809100151062, 0.0014394260942935944, -0.0033921394497156143, 0.007581055164337158, 0.00983428955078125, 0.0033643245697021484, 0.0]",6.199999809265137,15,6,372,3
"[0.34598034620285034, 0.006295319646596909, 0.023708565160632133, 0.09307949990034103, -0.2996857762336731, 0.41998180747032166, 0.0, 0.3754602372646332]","[-0.0009132921695709229, -0.006734184920787811, 0.0017477069050073624, -0.016865402460098267, 0.008017905056476593, 0.023395180702209473, 0.0]",2.799999952316284,5,5,198,4
"[0.2721969783306122, 0.1566530466079712, 0.028731819242239, 0.015471400693058968, -0.2905288338661194, 0.6737029552459717, 0.0, 0.06742517650127411]","[-0.0028676092624664307, -0.00031915679574012756, -0.010419152677059174, 0.0029785186052322388, 0.032133549451828, -0.0022366840858012438, 1.0]",2.200000047683716,4,6,52,3
"[0.30576092004776, 0.10836227238178253, 0.11767810583114624, -0.2672543227672577, -0.21625708043575287, 0.7823659181594849, 0.0, 0.5570889115333557]","[0.007708728313446045, 0.00729721412062645, 0.02398579567670822, -0.03224439173936844, -0.07679697871208191, 0.07549768686294556, 0.0]",1.0,34,11,7,8
"[0.3336177170276642, 0.1049250140786171, -0.047795578837394714, -0.0379023514688015, 0.011840634047985077, 0.37096986174583435, 0.0, 0.9367310404777527]","[0.024643659591674805, -0.051757968962192535, 0.03801141306757927, -0.032701440155506134, -0.03551396727561951, 0.02857339382171631, 1.0]",2.200000047683716,20,0,418,0
"[0.37244275212287903, -0.10714289546012878, 0.09701602160930634, -0.10714847594499588, -0.39433637261390686, 0.14742399752140045, 0.0, 0.590900182723999]","[0.002765148878097534, 0.00025210902094841003, -0.018504850566387177, -0.026826858520507812, 0.03841881453990936, -0.003613889217376709, 0.0]",7.400000095367432,14,4,266,0
"[0.31770747900009155, 0.024596692994236946, 0.04332714527845383, -0.003090820275247097, -0.01883852481842041, -0.024111103266477585, 0.0, 0.9954678416252136]","[-0.005965083837509155, -0.008738063275814056, 0.018279295414686203, -0.038230739533901215, -0.01066964864730835, -0.022445321083068848, 0.0]",0.4000000059604645,18,13,305,8
"[0.3655584454536438, -0.0014757135650143027, 0.0775146633386612, -0.27951735258102417, -0.13012032210826874, 0.4347180724143982, 0.0, 0.05980546772480011]","[0.0024738609790802, -0.009521856904029846, -0.002409572247415781, -0.014615263789892197, -0.005644448101520538, 6.887316703796387e-05, 1.0]",5.199999809265137,22,4,71,4
"[0.29393383860588074, -0.005958738271147013, 0.14332221448421478, -0.17393796145915985, -0.010062526911497116, 0.2583359181880951, 0.0, 1.0001531839370728]","[-0.0007811486721038818, -0.001086413860321045, -0.0002311086282134056, -0.004412591457366943, 0.003315575420856476, -0.011360019445419312, 1.0]",3.5999999046325684,18,11,397,3
"[0.3794301450252533, -0.003302312456071377, 0.07798657566308975, 0.0608147569000721, -0.46366843581199646, -0.075630784034729, 0.0, 1.0001531839370728]","[0.0015596449375152588, 0.006646730005741119, -0.0076241567730903625, 0.01337257120758295, 0.014833331108093262, 0.0016256552189588547, 0.0]",6.0,6,3,336,5
"[0.3245970904827118, -0.05806126073002815, 0.11267803609371185, -0.011357060633599758, 0.03200840577483177, 0.26008662581443787, 0.0, 0.4690495729446411]","[-0.0004863739013671875, 0.003498651087284088, -0.01861206442117691, -0.017851831391453743, -0.013726690784096718, -0.0911824032664299, 0.0]",4.599999904632568,10,13,346,4
"[0.36740192770957947, 0.073517344892025, 0.08961327373981476, -0.023382851853966713, 0.11900310218334198, 0.04253058508038521, 0.0, 0.9968144297599792]","[-0.00459626317024231, 0.016762839630246162, 0.021431393921375275, -0.007276332005858421, -0.00028930604457855225, 0.03982502222061157, 1.0]",3.799999952316284,45,12,117,4
"[0.32850632071495056, 0.13207319378852844, 0.01119249314069748, -0.03570988029241562, 0.04251899942755699, -0.5852181911468506, 0.0, 0.32440370321273804]","[0.0015494823455810547, -0.005128020886331797, 0.002296656370162964, -0.0008736634626984596, 0.00024987291544675827, 0.02064366638660431, 1.0]",4.0,28,5,68,3
"[0.27534857392311096, 0.00896287988871336, 0.13807763159275055, 0.019477708265185356, -0.06923382729291916, 0.0926114022731781, 0.0, 0.9994885921478271]","[-0.0021291524171829224, -0.028953097760677338, -0.01205533742904663, -0.06017950177192688, 0.022524651139974594, 0.051861733198165894, 1.0]",5.199999809265137,14,4,89,9
"[0.2362571805715561, -0.050705671310424805, 0.04993851110339165, -0.13647420704364777, -0.2364763766527176, 0.41331472992897034, 0.0, 0.5570889115333557]","[0.003881126642227173, -0.004114501178264618, 0.00650295615196228, 0.005029637366533279, -0.004648543894290924, 0.008701447397470474, 1.0]",7.0,9,12,124,10
"[0.2540062665939331, 0.1710006445646286, 0.008734873495995998, -0.03896598890423775, 0.048341408371925354, 0.19984674453735352, 0.0, 0.729983389377594]","[-0.0061761438846588135, -0.0027222633361816406, -0.022619077935814857, -0.0003018900752067566, -0.0069434791803359985, 0.05888395756483078, 1.0]",3.200000047683716,31,12,100,3
"[0.2660273313522339, 0.1872887909412384, 0.049167390912771225, -0.06782554090023041, 0.07988336682319641, 0.006798408925533295, 0.0, 0.5749470591545105]","[0.006911426782608032, 0.034419283270835876, 0.023294225335121155, -0.05085238814353943, -0.06197579205036163, 0.24791917204856873, 0.0]",6.199999809265137,36,13,323,0
"[0.3062121868133545, 0.07960174977779388, 0.1281067579984665, 0.4555695950984955, -0.058987509459257126, 0.2040058821439743, 0.0, 0.10553344339132309]","[0.003829658031463623, -0.0006173402070999146, 0.012312564998865128, -0.012537732720375061, -0.034206315875053406, -0.025220930576324463, 1.0]",5.800000190734863,27,1,224,3
"[0.42178595066070557, -0.0899340882897377, 0.08381674438714981, -0.012329266406595707, -0.3899479806423187, -0.006031729746609926, 0.0, 0.590900182723999]","[2.8967857360839844e-05, -0.004465676844120026, -0.00540509819984436, 0.00805075466632843, 0.013256289064884186, -0.03184746578335762, 0.0]",3.4000000953674316,31,0,91,11
"[0.33157166838645935, -0.04459255188703537, 0.1102728545665741, -0.06456160545349121, -0.41778483986854553, 0.06154850497841835, 0.0, 1.0001531839370728]","[-2.4497509002685547e-05, -0.00038171373307704926, 9.296461939811707e-06, -0.0024343710392713547, 0.00022735726088285446, 0.0034244125708937645, 1.0]",0.4000000059604645,22,1,60,0
"[0.36111223697662354, 0.01563718169927597, 0.1268596649169922, 0.08586934953927994, -0.311591774225235, -0.08536745607852936, 0.0, 1.0001531839370728]","[-0.008052259683609009, 0.014993168413639069, -0.011760188266634941, -0.0060194432735443115, -0.028086751699447632, 0.05551816523075104, 1.0]",6.199999809265137,28,8,163,4
"[0.2959165871143341, 0.08480032533407211, 0.07675161957740784, 0.3958094120025635, -0.10785921663045883, 0.09630846232175827, 0.0, 0.9913908839225769]","[-0.0005968213081359863, -0.0036721564829349518, 0.00034277886152267456, 0.010733652859926224, -0.002899080514907837, 0.014613538980484009, 1.0]",1.0,23,9,356,4
"[0.29772984981536865, -0.06953689455986023, 0.012653003446757793, 0.148822620511055, -0.047375455498695374, 0.21186195313930511, 0.0, 0.8598465323448181]","[-0.0017892420291900635, 0.0069260685704648495, 0.02379101887345314, -0.0011321529746055603, -0.029799900949001312, -0.005722939968109131, 1.0]",1.399999976158142,2,8,57,10
"[0.2536962628364563, 0.17302702367305756, 0.010648484341800213, -0.04757770150899887, 0.050748489797115326, 0.10423260182142258, 0.0, 0.5769375562667847]","[-0.0036367177963256836, 0.002584010362625122, 0.006610101088881493, 0.03559286519885063, 0.041431427001953125, 0.008159071207046509, 0.0]",6.0,20,6,328,0
"[0.1885860115289688, 0.24075345695018768, 0.03400575742125511, 0.2709304392337799, -0.23677368462085724, 0.5768381357192993, 0.0, 1.0054124593734741]","[-0.0015489459037780762, -0.016400622203946114, -0.025668252259492874, -0.014183375984430313, 0.06988696753978729, -0.04577399045228958, 0.0]",3.200000047683716,3,1,34,0
"[0.32241952419281006, 0.14132985472679138, -0.00023434075410477817, -0.045102838426828384, -0.03232685104012489, 0.38506630063056946, 0.0, 0.9988223910331726]","[0.006704121828079224, -0.00505269318819046, -0.00047440826892852783, -1.1399388313293457e-05, 0.009804852306842804, 0.0024734321050345898, 1.0]",4.199999809265137,34,2,326,1
"[0.3810169994831085, 0.08517017215490341, 0.03656504675745964, 0.05672810599207878, 0.07009007781744003, 0.2855724096298218, 0.0, 1.0001531839370728]","[0.002025127410888672, 0.00031100213527679443, 0.008466403931379318, -0.014360729604959488, 0.025063782930374146, -0.030618391931056976, 0.0]",2.4000000953674316,10,9,383,2
"[0.3746700584888458, 0.05875549465417862, 0.02406129613518715, 0.031258709728717804, 0.08714231103658676, 0.2760023772716522, 0.0, 0.5452468395233154]","[-0.0040680766105651855, 0.0008625872433185577, 0.028880901634693146, 0.010514650493860245, -0.03220605105161667, 0.017523393034934998, 1.0]",0.0,29,5,65,5
"[0.3870069086551666, -0.1102900356054306, 0.051653772592544556, 0.11927099525928497, -0.19387568533420563, 0.013545951806008816, 0.0, 1.0001531839370728]","[0.008392751216888428, 0.0007210001349449158, -0.010951481759548187, 0.025847796350717545, -0.015819936990737915, -0.010032162070274353, 1.0]",0.800000011920929,1,0,300,9
"[0.33517104387283325, 0.09839987754821777, 0.07627293467521667, -0.15977631509304047, -0.21308428049087524, 0.6733096241950989, 0.0, 0.9295665621757507]","[0.0008087456226348877, -0.00015041232109069824, -0.00045946985483169556, -0.0016862619668245316, -0.005821458995342255, 0.004555985331535339, 0.0]",3.4000000953674316,29,12,337,4
"[0.3767485022544861, 0.09950557351112366, 0.034531369805336, 0.19076316058635712, -0.04332887753844261, -0.7756373882293701, 0.0, 0.6561112403869629]","[-0.017583250999450684, 0.025714531540870667, -0.008991070091724396, -0.028877785429358482, 0.009734272956848145, 0.04269540309906006, 0.0]",1.0,37,7,4,4
"[0.2095075398683548, -0.019733140245079994, 0.060511961579322815, -0.12110365927219391, -0.1425071656703949, 0.23050303757190704, 0.0, 1.0001531839370728]","[-0.0001144707202911377, -0.0016777217388153076, 0.008091241121292114, 0.049483489245176315, -0.02726775035262108, -0.103579580783844, 0.0]",7.199999809265137,0,8,376,6
"[0.313557893037796, -0.08079022914171219, 0.06765469908714294, -0.06850878149271011, -0.33691421151161194, 0.1778038591146469, 0.0, 1.0008161067962646]","[0.0007842779159545898, -0.004344180226325989, 0.0005712383426725864, 0.004921048879623413, -0.001427769660949707, -0.005682915449142456, 0.0]",5.400000095367432,0,9,161,3
"[0.2915134131908417, 0.1313997507095337, 0.12693850696086884, -0.04355896636843681, 0.08160239458084106, 0.035425130277872086, 0.0, 0.5729578137397766]","[0.0011398494243621826, -0.004820141941308975, -0.0005672872066497803, -0.006827068515121937, 0.013182312250137329, -0.038510579615831375, 1.0]",3.0,20,3,75,4
"[0.2475033551454544, -0.03745728358626366, 0.009566172026097775, -0.07511399686336517, -0.20643486082553864, 0.4158915877342224, 0.0, 0.5580781102180481]","[0.006714925169944763, -0.006324306130409241, -0.007426083087921143, -0.003926791250705719, -0.03281204402446747, 0.033554285764694214, 1.0]",1.2000000476837158,16,5,353,8
"[0.3588225543498993, -0.07567361742258072, 0.037817083299160004, 0.17429378628730774, -0.2269802689552307, 0.16536355018615723, 0.0, 1.0001531839370728]","[-0.007298141717910767, 0.011219426989555359, -0.01021566055715084, -0.00892580859363079, 0.01494133472442627, 0.014227628707885742, 0.0]",7.599999904632568,14,1,213,11
"[0.3218652307987213, 0.06288135051727295, 0.14683109521865845, 0.3967380225658417, -0.115786112844944, 0.19075742363929749, 0.0, 0.0600886270403862]","[-0.010259568691253662, -0.011457517743110657, -0.000981925055384636, -0.016081228852272034, -0.0016839690506458282, -0.014081895351409912, 0.0]",0.800000011920929,13,0,320,3
"[0.3328533470630646, 0.11126498878002167, -0.03421912342309952, -0.05791478604078293, -0.028541268780827522, 0.38863039016723633, 0.0, 0.9988223910331726]","[0.017215758562088013, 0.032542020082473755, 0.0052246153354644775, -0.013616353273391724, 0.017613917589187622, 0.07653367519378662, 0.0]",5.199999809265137,7,11,350,8
"[0.30239102244377136, 0.04316258803009987, 0.038508426398038864, -0.011313390918076038, 0.021410245448350906, -0.020927641540765762, 0.0, 0.9981546401977539]","[0.00515437126159668, -0.014971384778618813, 0.005954638123512268, -0.0035498589277267456, -0.019216954708099365, 0.039305977523326874, 1.0]",5.599999904632568,13,2,101,10
"[0.32920798659324646, 0.09720034897327423, 0.04733927175402641, -0.04538407549262047, 0.061912693083286285, -0.3083595633506775, 0.0, 0.9988223910331726]","[0.0006501376628875732, -0.00012569129467010498, 0.000795900821685791, -0.0013099145144224167, -0.004357382655143738, 0.002932608127593994, 0.0]",6.599999904632568,6,13,94,10
"[0.33236318826675415, 0.01005774736404419, 0.03251129761338234, -0.011979015544056892, -0.05718487501144409, -0.7398959398269653, 0.0, 0.12885156273841858]","[0.01441425085067749, 0.011154459789395332, 0.021002590656280518, -0.07383537292480469, -0.0131300687789917, 0.07920956611633301, 1.0]",6.199999809265137,21,4,74,3
"[0.3489975333213806, 0.009521648287773132, 0.02550700306892395, 0.07268599420785904, -0.2906650900840759, 0.4255286455154419, 0.0, 0.25961822271347046]","[0.01435631513595581, -0.009853653609752655, -0.008406184613704681, 0.002868127077817917, 0.0016183853149414062, -0.005862301215529442, 1.0]",5.400000095367432,43,4,235,5
"[0.2807636857032776, 0.08441998064517975, 0.12171658873558044, -0.008028939366340637, -0.017223766073584557, -0.019993223249912262, 0.0, 0.36865687370300293]","[0.003134816884994507, -0.0014678463339805603, -0.006869882345199585, 0.01317992527037859, -0.004410047084093094, -0.09353679418563843, 1.0]",9.0,14,1,79,0
"[0.2910763919353485, 0.002422513673081994, 0.13804225623607635, -0.20920924842357635, -0.18267855048179626, 1.0700443983078003, 0.0, 1.0008161067962646]","[-0.0008888542652130127, 0.0006344467401504517, 0.001669619232416153, -0.003075193613767624, 0.01412784494459629, 0.012313306331634521, 0.0]",8.0,25,2,284,6
"[0.437259316444397, -0.07091253995895386, 0.06081029772758484, -0.0851673111319542, -0.475276380777359, 0.17246608436107635, 0.0, 0.905788779258728]","[0.007133960723876953, 0.00416569784283638, -0.002085283398628235, -0.009775504469871521, -0.001284778118133545, 0.008293390274047852, 0.0]",3.799999952316284,36,12,315,7
"[0.33524706959724426, 0.07960119098424911, 0.009350196458399296, 0.045792508870363235, -0.019914578646421432, 0.6009700894355774, 0.0, 0.8463236093521118]","[0.002085179090499878, -0.0022594481706619263, -0.006608671508729458, -0.005791172385215759, -0.002488836646080017, 0.012663304805755615, 1.0]",5.599999904632568,18,11,127,9
"[0.29287949204444885, 0.10687372088432312, 0.030144358053803444, -0.0524325855076313, 0.10344535857439041, 0.015454636886715889, 0.0, 0.9994885921478271]","[-0.0009102523326873779, 0.006472468376159668, 0.018520966172218323, -0.003574572503566742, -0.008756287395954132, -0.009320657700300217, 1.0]",7.199999809265137,33,4,85,4
"[0.3135194480419159, 0.03740528225898743, 0.04383902996778488, 0.002172186505049467, -0.018322646617889404, 0.06813749670982361, 0.0, 0.9981546401977539]","[0.009005963802337646, 0.004946592263877392, 0.0001551210880279541, 0.039709508419036865, 0.012248627841472626, 0.018864497542381287, 1.0]",1.399999976158142,37,8,226,3
