observation.state,action,timestamp,frame_index,episode_index,index,task_index
"[0.38527557253837585, -0.01389783900231123, 0.5402156114578247, 3.1341733932495117, -0.04828006401658058, 0.057585690170526505, 0.0, 0.0]","[-0.38388070464134216, 0.07409613579511642, 0.2034395933151245, -0.33740073442459106, -0.17605678737163544, 0.7025460600852966, 1.0]",2.200000047683716,42,2,104,0
"[0.53452068567276, 0.23177529871463776, 0.38718217611312866, 2.4492878913879395, -0.41805300116539, 1.4629584550857544, 0.0, 0.9867841601371765]","[-0.07130856812000275, -0.01835237443447113, -0.07702883332967758, 0.38927996158599854, 0.058855172246694565, 0.04109931364655495, 0.015418529510498047]",4.599999904632568,140,1,402,0
"[0.5062400698661804, 0.215727299451828, 0.42270126938819885, 2.4341907501220703, -0.45038244128227234, 1.4159891605377197, 0.0, 0.9867841601371765]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",10.800000190734863,29,2,75,0
"[0.6055335402488708, 0.06912796199321747, 0.4524240791797638, 3.001025676727295, -0.4353123903274536, 0.18675614893436432, 0.0, 0.0]","[0.40533989667892456, 0.6656209826469421, 0.3473893105983734, 0.8934265971183777, -0.09908405691385269, -0.438145250082016, 0.0033039450645446777]",8.800000190734863,39,1,292,0
"[0.4449695348739624, -0.21678036451339722, 0.4233669638633728, -2.9756765365600586, 0.03954954817891121, -0.9537081122398376, 0.0, 0.0]","[0.44879934191703796, 0.044461775571107864, -0.37118279933929443, -0.30521267652511597, 0.13201604783535004, -0.657097578048706, 1.0]",5.866666793823242,122,1,120,0
"[0.6429294347763062, 0.36890166997909546, 0.3981833755970001, 2.840912103652954, -0.677985668182373, 0.7758026123046875, 0.0, 0.9867841601371765]","[0.43483996391296387, 0.061593104153871536, -0.36495962738990784, -0.23922589421272278, 0.13089290261268616, -0.5829200148582458, 1.0]",1.4666666984558105,9,0,90,0
"[0.344569593667984, 0.10724882781505585, 0.43078774213790894, -3.0889296531677246, 0.011428489349782467, 0.21553750336170197, 0.0, 0.0]","[0.09406677633523941, -0.008400189690291882, -0.05076933279633522, -0.0556567907333374, -0.09257643669843674, 0.1532265692949295, 0.015418529510498047]",3.4666666984558105,192,0,435,0
"[0.48321181535720825, -0.21775856614112854, 0.36653658747673035, -3.086174726486206, -0.06202521547675133, -1.0814342498779297, 0.0, 0.9383260011672974]","[-0.844407320022583, -0.5266987085342407, -0.09779945015907288, 0.07264391332864761, -0.27408766746520996, -0.6396809816360474, 1.0]",4.333333492279053,19,1,62,0
"[0.3934240937232971, -0.2963849902153015, 0.34789884090423584, 3.0169663429260254, -0.039649296551942825, -1.542148232460022, 0.0, 0.28634360432624817]","[0.23139436542987823, -0.010672150179743767, -0.11683372408151627, 0.03418223187327385, -0.03549348935484886, -0.23971757292747498, 1.0]",3.5999999046325684,45,0,202,0
"[0.631968080997467, 0.32812386751174927, 0.40714231133461, 2.830556631088257, -0.6889748573303223, 0.7771656513214111, 0.0, 0.9867841601371765]","[-0.07864992320537567, -0.007631690241396427, -0.08859886974096298, 0.36709699034690857, 0.07910525798797607, 0.154823899269104, 0.015418529510498047]",8.666666984558105,23,1,471,0
"[0.3985559940338135, -0.3094339370727539, 0.34530356526374817, 3.088839292526245, -0.0027969004586338997, -1.6215684413909912, 0.0, 0.8986784219741821]","[-0.1126302033662796, -0.05631165951490402, 0.04833017662167549, 0.271022766828537, -0.0833342894911766, 0.00879048090428114, 0.6905286312103271]",6.933333396911621,63,1,317,0
"[0.644852340221405, 0.37549301981925964, 0.3968580365180969, 2.8384852409362793, -0.6771963834762573, 0.7781848907470703, 0.0, 0.9867841601371765]","[0.15967541933059692, -0.031490832567214966, -0.03194696083664894, 0.018447645008563995, 0.0188565906137228, -0.07194516062736511, 1.0]",15.933333396911621,157,1,206,0
"[0.44058844447135925, -0.2546006441116333, 0.37734007835388184, -3.1372780799865723, -0.03293620049953461, -1.3887128829956055, 0.0, 0.9295154213905334]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",12.266666412353516,52,1,185,0
"[0.4428108334541321, 0.15499550104141235, 0.3061012625694275, 2.6566567420959473, -0.24162685871124268, 1.3992416858673096, 0.0, 0.9867841601371765]","[0.02051665633916855, -0.011599624529480934, -0.03276841342449188, 0.028547655791044235, -0.06159086897969246, 0.21393918991088867, 0.11563879251480103]",3.933333396911621,232,0,467,0
"[0.38527539372444153, -0.013901917263865471, 0.5402159690856934, 3.1341769695281982, -0.04829052463173866, 0.05756816640496254, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",2.0,73,1,12,0
"[0.4852775037288666, -0.21326126158237457, 0.36660149693489075, -3.0722053050994873, -0.054135631769895554, -1.018463373184204, 0.0, 0.9383260011672974]","[0.24379931390285492, 0.5519594550132751, -0.1473543792963028, 0.2520350217819214, -0.37618014216423035, 0.0861571878194809, 0.0033039450645446777]",10.466666221618652,40,1,174,0
"[0.5681249499320984, 0.022906528785824776, 0.4392566680908203, 3.019068956375122, -0.46898382902145386, 0.10162004083395004, 0.0, 0.0]","[0.6662565469741821, 0.025729214772582054, -0.4685782492160797, -0.6412566900253296, 0.48924317955970764, 0.32225945591926575, 1.0]",4.266666889190674,97,0,496,0
"[0.39268064498901367, -0.2912004292011261, 0.3498900532722473, 3.020162582397461, -0.03963513672351837, -1.5339810848236084, 0.0, 0.127753347158432]","[-0.18930144608020782, -0.1695033311843872, -0.0375380776822567, 0.3892911970615387, 0.2894465923309326, 0.15518221259117126, 1.0]",1.0,45,1,337,0
"[0.6036165356636047, -0.0200105719268322, 0.25581321120262146, 2.8931868076324463, -0.31114527583122253, -0.9799904823303223, 0.0, 0.0]","[-0.14757537841796875, -0.2207050621509552, -0.3585609495639801, 0.3035547733306885, -0.14108821749687195, 0.25410592555999756, 1.0]",2.4666666984558105,59,1,142,0
"[0.4800151586532593, -0.03795044869184494, 0.16591620445251465, 3.0021750926971436, 0.07607865333557129, 0.960375964641571, 0.0, 0.9867841601371765]","[-0.19395491480827332, -0.1452317088842392, 0.01252735685557127, 0.41684219241142273, 0.2350926399230957, 0.24434539675712585, 1.0]",3.133333444595337,155,0,81,0
"[0.48049429059028625, -0.2235998958349228, 0.3663809597492218, -3.098327398300171, -0.07157698273658752, -1.1542609930038452, 0.0, 0.9383260011672974]","[0.022914353758096695, -0.016023697331547737, -0.026955951005220413, 0.03331722691655159, -0.056948475539684296, 0.22664187848567963, 0.327326238155365]",5.199999809265137,134,0,52,0
"[0.38528478145599365, -0.013900743797421455, 0.5400512218475342, 3.1342084407806396, -0.04785160347819328, 0.05758560448884964, 0.0, 0.0]","[-0.19440333545207977, -0.124740369617939, -0.12145871669054031, 0.5215000510215759, 0.39027902483940125, 0.2795024514198303, 1.0]",12.466666221618652,162,2,278,0
"[0.4947718381881714, -0.055147938430309296, 0.1719011664390564, 2.9034194946289062, 0.09518812596797943, 0.8633306622505188, 0.0, 0.607929527759552]","[0.04246635362505913, -0.02722286619246006, -0.10140813142061234, 0.1237586960196495, -0.05761505663394928, -0.19071516394615173, 0.6869645118713379]",6.666666507720947,32,0,318,0
"[0.397257536649704, -0.30923452973365784, 0.34313535690307617, 3.0844955444335938, -0.0006324153509922326, -1.6257100105285645, 0.0, 0.8854625821113586]","[0.10095919668674469, -0.15614962577819824, -0.0813128650188446, -0.004692408721894026, 0.09800837188959122, -0.26155179738998413, 0.8120709657669067]",1.0666667222976685,229,1,382,0
"[0.4854637384414673, 0.011050092987716198, 0.38561949133872986, 3.0391414165496826, -0.197011336684227, -0.5207646489143372, 0.0, 0.0]","[0.1563624143600464, -0.022670740261673927, -0.13241106271743774, 0.05040362849831581, 0.11878450214862823, -0.1797047257423401, 1.0]",5.199999809265137,33,0,452,0
"[0.640677273273468, 0.14233358204364777, 0.44739681482315063, 2.9949917793273926, -0.36624813079833984, 0.36472663283348083, 0.0, 0.0]","[0.5781469941139221, 0.15473705530166626, -0.23503832519054413, -0.3819502890110016, -0.10405042767524719, -0.918306827545166, 1.0]",5.266666889190674,179,1,254,0
"[0.4614253342151642, 0.003942869137972593, 0.3995331823825836, 3.066406488418579, -0.16541561484336853, -0.38017338514328003, 0.0, 0.0]","[0.02739933878183365, 0.003986700903624296, -0.24072887003421783, -0.18151062726974487, -0.3388776481151581, 0.4690921902656555, 1.0]",11.133333206176758,112,0,211,0
"[0.6652966141700745, 0.4194078743457794, 0.38709673285484314, 2.8907954692840576, -0.6795831918716431, 0.7849730849266052, 0.0, 0.5682819485664368]","[-0.7201471924781799, -0.6812447309494019, 0.1315053105354309, -0.11020959168672562, -0.5106106400489807, -0.8527195453643799, 1.0]",3.4000000953674316,93,0,454,0
"[0.5187787413597107, 0.221294105052948, 0.4130327105522156, 2.432009220123291, -0.4441220760345459, 1.4280117750167847, 0.0, 0.9867841601371765]","[-0.18047626316547394, -0.2380690723657608, 0.09580814093351364, 0.5542934536933899, 0.7424280643463135, 0.33993369340896606, 0.9900881052017212]",5.733333110809326,96,1,176,0
"[0.46265771985054016, -0.2440304309129715, 0.36148592829704285, 3.137481451034546, -0.0886637270450592, -1.2924954891204834, 0.0, 0.9383260011672974]","[-0.14075832068920135, -0.2334863543510437, -0.3016081154346466, 0.2524394094944, -0.15654979646205902, 0.20879748463630676, 1.0]",2.4666666984558105,29,1,240,0
"[0.4767579436302185, -0.20725984871387482, 0.36714377999305725, -2.8926377296447754, 0.10584347695112228, -0.9814775586128235, 0.0, 0.03524229675531387]","[-0.052463337779045105, 0.03996557742357254, -0.06340578943490982, 0.27374017238616943, -0.022768398746848106, -0.06085629016160965, 0.015418529510498047]",2.5999999046325684,31,2,163,0
"[0.6083410382270813, -0.030104124918580055, 0.2368420660495758, 2.870729446411133, -0.29280340671539307, -1.015875220298767, 0.0, 0.0]","[0.3327294588088989, -0.3484514057636261, -0.07782059907913208, 0.047696247696876526, 0.041220422834157944, -0.9980109930038452, 1.0]",10.333333015441895,78,1,51,0
"[0.49465224146842957, -0.053460076451301575, 0.17026187479496002, 2.9095780849456787, 0.10235504060983658, 0.9088836312294006, 0.0, 0.850220263004303]","[-0.003148370422422886, -0.37032216787338257, -0.12306597083806992, -0.22938527166843414, 0.013834252953529358, -0.9732373952865601, 1.0]",13.333333015441895,56,1,134,0
"[0.5313118100166321, 0.2313268929719925, 0.38698041439056396, 2.4529356956481934, -0.4178054928779602, 1.4604084491729736, 0.0, 0.9867841601371765]","[0.05242282152175903, -0.006871706806123257, -0.11803127825260162, -0.00989158358424902, -0.036607544869184494, 0.31421035528182983, 0.3723982572555542]",2.066666603088379,200,2,409,0
"[0.6043158173561096, -0.0569155216217041, 0.23927655816078186, 2.905808687210083, -0.08793023228645325, -0.8847402930259705, 0.0, 0.0]","[0.06308243423700333, -0.004688131157308817, -0.12873831391334534, -0.019596697762608528, -0.044614262878894806, 0.31145063042640686, 0.30251628160476685]",2.133333444595337,115,0,215,0
"[0.5481447577476501, 0.23273175954818726, 0.38488340377807617, 2.477813482284546, -0.46295034885406494, 1.3943700790405273, 0.0, 0.9867841601371765]","[-0.13322213292121887, -0.060895174741744995, 0.06963157653808594, 0.21051710844039917, -0.05297081917524338, 0.04457833990454674, 0.8865529298782349]",6.733333110809326,74,2,130,0
"[0.4945722818374634, -0.05720929428935051, 0.1812278926372528, 2.8917012214660645, 0.09243106096982956, 0.8148699998855591, 0.0, 0.7268722653388977]","[0.07702860981225967, -0.36737969517707825, -0.10950703918933868, 0.024754302576184273, 0.27293145656585693, -0.6505783796310425, 1.0]",9.733333587646484,125,1,189,0
"[0.6068334579467773, 0.2758803963661194, 0.39821216464042664, 2.727783441543579, -0.6508609056472778, 0.9610692262649536, 0.0, 0.9867841601371765]","[0.019881850108504295, 0.12825800478458405, 0.13630454242229462, 0.04447608441114426, -0.16919317841529846, 0.33400923013687134, 0.05700790882110596]",12.533333778381348,94,0,116,0
"[0.3932091295719147, -0.29399174451828003, 0.34887221455574036, 3.0185022354125977, -0.03977975249290466, -1.5381792783737183, 0.0, 0.22907494008541107]","[0.07380158454179764, -0.03558571636676788, -0.12117283791303635, -0.008633256889879704, 0.17827843129634857, -0.11773218214511871, 1.0]",6.199999809265137,27,1,464,0
"[0.48367029428482056, -0.03994618356227875, 0.2069060057401657, 2.9093968868255615, 0.10618031769990921, 0.5951896905899048, 0.0, 0.0]","[0.21495911478996277, -0.19915717840194702, -0.14644178748130798, 0.05189259350299835, 0.12406156212091446, -0.26847532391548157, 1.0]",1.9333332777023315,67,0,485,0
"[0.5386218428611755, 0.2284342348575592, 0.384031742811203, 2.4591550827026367, -0.4207204282283783, 1.4420912265777588, 0.0, 0.9867841601371765]","[-0.03589186072349548, -0.05788572505116463, -0.41686415672302246, -0.013881389982998371, -0.19516877830028534, 0.454372376203537, 1.0]",9.466666221618652,83,0,235,0
"[0.4452457129955292, -0.01258835382759571, 0.46044427156448364, 2.9801928997039795, 0.10543671250343323, 0.14100663363933563, 0.0, 0.0]","[0.583991289138794, 0.17911429703235626, -0.23759882152080536, -0.3203904628753662, -0.15845751762390137, -0.9339385032653809, 1.0]",0.6666666865348816,170,0,27,0
"[0.48385998606681824, -0.2163153439760208, 0.36654990911483765, -3.082645893096924, -0.05969179794192314, -1.0600546598434448, 0.0, 0.9383260011672974]","[0.07471511512994766, -0.0050259362906217575, -0.13445089757442474, -0.043964844197034836, -0.06813421100378036, 0.30393561720848083, 0.31299442052841187]",3.5999999046325684,12,0,55,0
"[0.37288931012153625, -0.2608700394630432, 0.36903470754623413, 3.0552146434783936, -0.04019059240818024, -1.4664448499679565, 0.0, 0.0]","[0.1438678652048111, -0.3784296214580536, -0.18458259105682373, 0.072106271982193, 0.26845091581344604, -0.5495385527610779, 1.0]",11.199999809265137,119,0,179,0
"[0.48476269841194153, -0.2003822922706604, 0.35886144638061523, -2.9690840244293213, 0.043898578733205795, -0.9516078233718872, 0.0, 0.9383260011672974]","[-0.40193507075309753, -0.7287830710411072, 0.26625773310661316, -0.7337014079093933, -0.4760298430919647, -0.4848482608795166, 1.0]",3.5333333015441895,199,1,253,0
"[0.48353463411331177, -0.19869475066661835, 0.3567222058773041, -2.95825457572937, 0.06820715963840485, -0.9423843026161194, 0.0, 0.9383260011672974]","[-0.08070732653141022, -0.006720921956002712, -0.09334220737218857, 0.33987072110176086, 0.08294659107923508, 0.18230175971984863, 0.015418529510498047]",11.666666984558105,52,0,195,0
"[0.6053587794303894, -0.02124738320708275, 0.2533684968948364, 2.892993211746216, -0.30874499678611755, -0.9866951704025269, 0.0, 0.0]","[-0.04087759554386139, 0.031419720500707626, -0.04708655923604965, 0.26200422644615173, -0.07172317802906036, 0.016143551096320152, 0.015418529510498047]",2.5333333015441895,99,0,143,0
"[0.6388642191886902, 0.3532637059688568, 0.40134117007255554, 2.8413033485412598, -0.6829057335853577, 0.7713102698326111, 0.0, 0.9867841601371765]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0033039450645446777]",7.733333110809326,110,1,418,0
"[0.657568633556366, 0.3992033302783966, 0.3780282735824585, -3.042494297027588, -0.6490271091461182, 0.6646903157234192, 0.0, 0.14537450671195984]","[-0.3940521776676178, 0.07130096107721329, 0.21067146956920624, -0.4131394028663635, -0.17725788056850433, 0.7499005794525146, 1.0]",10.266666412353516,29,0,339,0
"[0.4686192572116852, -0.02225169911980629, 0.18171000480651855, 3.000819444656372, 0.049046870321035385, 0.992030143737793, 0.0, 0.9867841601371765]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",7.4666666984558105,144,0,451,0
"[0.5962033867835999, -0.06543003767728806, 0.2314647138118744, 2.9120352268218994, -0.015713313594460487, -0.8434889912605286, 0.0, 0.0]","[0.19570477306842804, 0.5757916569709778, 0.3166109621524811, 0.3035312294960022, -0.3951263129711151, 0.22879371047019958, 0.0033039450645446777]",8.800000190734863,198,0,249,0
"[0.6198411583900452, 0.29759931564331055, 0.40895602107048035, 2.775735378265381, -0.6779252290725708, 0.8616664409637451, 0.0, 0.9867841601371765]","[0.3720238208770752, 0.03887154534459114, -0.19659079611301422, 0.04527097940444946, -0.18799200654029846, -0.24825924634933472, 1.0]",7.066666603088379,223,1,32,0
"[0.38103485107421875, 0.04413334280252457, 0.42638564109802246, -3.064788341522217, 0.013355403207242489, -0.12271452695131302, 0.0, 0.0]","[-0.39490848779678345, 0.3705756366252899, 0.17138858139514923, -0.24594946205615997, -0.07948912680149078, 0.8700472116470337, 0.0033039450645446777]",2.799999952316284,25,1,109,0
"[0.6626470685005188, 0.42441117763519287, 0.3961481750011444, 2.762963056564331, -0.6733422875404358, 0.8327078223228455, 0.0, 0.9867841601371765]","[0.5961940288543701, -0.005602980963885784, -0.3250304162502289, -0.499776154756546, 0.4276752471923828, 0.08247137069702148, 1.0]",0.06666667014360428,188,2,256,0
"[0.4728582799434662, -0.028770841658115387, 0.17519327998161316, 3.0057125091552734, 0.0590176023542881, 0.9782406091690063, 0.0, 0.9867841601371765]","[0.09615031629800797, -0.011956700123846531, -0.13319779932498932, -0.07112821191549301, -0.10863584280014038, 0.31038108468055725, 0.2139965295791626]",7.800000190734863,72,2,259,0
"[0.4073997437953949, -0.028360707685351372, 0.4241899847984314, -3.0488131046295166, -0.015079124830663204, -0.45841285586357117, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",15.733333587646484,21,0,56,0
"[0.49463358521461487, -0.05370306223630905, 0.1702699512243271, 2.9086861610412598, 0.10067074745893478, 0.9002857804298401, 0.0, 0.634361207485199]","[0.13829948008060455, -0.3586764931678772, -0.041010782122612, -0.1256200075149536, -0.07156943529844284, -0.9894935488700867, 1.0]",1.5333333015441895,212,1,498,0
"[0.3958238363265991, -0.3076566159725189, 0.33999475836753845, 3.0753350257873535, -0.0011847844580188394, -1.6238460540771484, 0.0, 0.8458150029182434]","[0.3055204749107361, 0.6953983902931213, 0.1976705640554428, 0.4646580219268799, -0.29392263293266296, -0.056517116725444794, 0.0033039450645446777]",3.6666667461395264,226,1,425,0
"[0.49461743235588074, -0.05370384082198143, 0.17025017738342285, 2.907825469970703, 0.09861771762371063, 0.8906693458557129, 0.0, 0.5991189479827881]","[0.03927062824368477, -0.030402004718780518, -0.09047941863536835, 0.12450321763753891, -0.07142458111047745, -0.19415560364723206, 0.5737178325653076]",9.333333015441895,38,0,131,0
"[0.4874185621738434, -0.20370085537433624, 0.3637867569923401, -2.9964005947113037, 0.004258783534169197, -1.017303466796875, 0.0, 0.9383260011672974]","[-0.09157318621873856, -0.20380976796150208, 0.1678786277770996, -0.8912917971611023, -0.16836248338222504, -0.030997974798083305, 1.0]",9.133333206176758,64,0,164,0
"[0.6600410342216492, 0.27144375443458557, 0.4000363349914551, 3.131241798400879, -0.259169340133667, 0.5948351621627808, 0.0, 0.0]","[-0.03471021354198456, -0.01615443080663681, -0.01921422965824604, 0.4502440094947815, 0.17681191861629486, 0.15195457637310028, 1.0]",11.800000190734863,151,1,170,0
"[0.3673717975616455, 0.0691722184419632, 0.42828354239463806, -3.0747945308685303, 0.014215631410479546, -0.00974017009139061, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",8.0,136,0,88,0
"[0.4530731737613678, 0.16964998841285706, 0.3237568140029907, 2.6245310306549072, -0.2843654751777649, 1.3944405317306519, 0.0, 0.9867841601371765]","[0.018660619854927063, 0.04441291466355324, -0.055909786373376846, 0.15864311158657074, -0.08325458317995071, 0.3270464837551117, 0.015418529510498047]",2.933333396911621,59,0,7,0
"[0.6482684016227722, 0.3516484200954437, 0.369427889585495, -2.843898057937622, -0.31894630193710327, 0.5799214243888855, 0.0, 0.0]","[-0.029302144423127174, 0.05162862688302994, -0.041287027299404144, 0.16368870437145233, -0.17531582713127136, 0.4091302752494812, 0.015418529510498047]",8.199999809265137,23,1,67,0
"[0.48147448897361755, -0.19851137697696686, 0.35495448112487793, -2.916693925857544, 0.11828403919935226, -0.9691564440727234, 0.0, 0.5594713687896729]","[-0.0961533710360527, -0.10252388566732407, 0.13976474106311798, -0.664419412612915, 0.036786045879125595, 0.015914058312773705, 1.0]",5.400000095367432,181,1,499,0
"[0.4946459233760834, -0.053691551089286804, 0.17027968168258667, 2.9089479446411133, 0.10129829496145248, 0.9034627079963684, 0.0, 0.6960352659225464]","[0.10258909314870834, 0.05106211453676224, -0.0424329973757267, -0.053022511303424835, -0.030046779662370682, -0.3011103570461273, 1.0]",3.933333396911621,10,1,183,0
"[0.5021296143531799, -0.01131772343069315, 0.31378668546676636, 2.8604235649108887, 0.30638229846954346, 0.3951833248138428, 0.0, 0.0]","[0.07212115079164505, -0.04956807568669319, -0.09294354170560837, -0.13504989445209503, -0.015223910100758076, 0.1379084289073944, 0.015418529510498047]",6.133333206176758,149,0,445,0
"[0.6537188291549683, 0.32316306233406067, 0.38092538714408875, -3.008404493331909, -0.26813647150993347, 0.6146124601364136, 0.0, 0.0]","[-0.18721328675746918, -0.15632998943328857, -0.0780172199010849, 0.3486228585243225, 0.3037818968296051, 0.1518622189760208, 1.0]",1.6666666269302368,15,1,414,0
"[0.4739713966846466, -0.2359483242034912, 0.3655662536621094, -3.1254918575286865, -0.10015235841274261, -1.2506682872772217, 0.0, 0.9383260011672974]","[0.02814909629523754, 0.03231164440512657, -0.04603632912039757, 0.1625867635011673, -0.09022179245948792, 0.2895411550998688, 0.015418529510498047]",0.2666666805744171,81,0,74,0
"[0.39797958731651306, 0.00770737836137414, 0.4248678982257843, -3.0527896881103516, 0.0024925905745476484, -0.2903531491756439, 0.0, 0.0]","[-0.000503477465827018, -0.04077921807765961, 0.0279953945428133, 0.04451921209692955, -0.1677686721086502, 0.002991729648783803, 0.07092535495758057]",10.0,171,0,262,0
"[0.40392059087753296, -0.30587178468704224, 0.35292109847068787, 3.103466272354126, -0.009348833002150059, -1.5937203168869019, 0.0, 0.9118942618370056]","[-0.07937850803136826, 0.02723854035139084, 0.08748117834329605, 0.13265609741210938, 0.1795741468667984, 0.1361287385225296, 0.0033039450645446777]",4.866666793823242,121,0,277,0
"[0.4326423704624176, 0.14205823838710785, 0.29038020968437195, 2.6903669834136963, -0.2037203460931778, 1.4009469747543335, 0.0, 0.9867841601371765]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",3.5333333015441895,50,1,25,0
"[0.5000898838043213, -0.011143806390464306, 0.3117115795612335, 2.8653640747070312, 0.30874907970428467, 0.38929319381713867, 0.0, 0.0]","[0.12608520686626434, 0.013823460787534714, -0.07019270956516266, -0.1370203047990799, -0.07690905779600143, 0.2894780933856964, 0.0401463508605957]",1.7999999523162842,169,1,222,0
"[0.49200770258903503, 0.2056778520345688, 0.40078309178352356, 2.486633062362671, -0.4327235221862793, 1.3911079168319702, 0.0, 0.9867841601371765]","[0.04736557602882385, -0.02912224642932415, -0.09975847601890564, 0.011718735098838806, 0.18090219795703888, -0.07372760027647018, 1.0]",12.733333587646484,222,0,236,0
"[0.39645400643348694, -0.30329999327659607, 0.33926650881767273, 3.0507092475891113, -0.008520662784576416, -1.597917914390564, 0.0, 0.757709264755249]","[0.21536365151405334, -0.002640318823978305, -0.11704007536172867, 0.009845949709415436, 0.02990535832941532, -0.2276473194360733, 1.0]",0.6000000238418579,63,1,166,0
"[0.5704485774040222, 0.24450549483299255, 0.3847319781780243, 2.5660436153411865, -0.5421231389045715, 1.2336615324020386, 0.0, 0.9867841601371765]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",1.8666666746139526,238,1,329,0
"[0.3742772340774536, 0.05674955993890762, 0.4274213910102844, -3.0695979595184326, 0.014972795732319355, -0.06560984998941422, 0.0, 0.0]","[0.078299880027771, 0.006629602517932653, -0.014580736868083477, 0.018068963661789894, -0.13922594487667084, 0.18431806564331055, 0.015418529510498047]",0.800000011920929,109,1,223,0
"[0.3852776288986206, -0.013903082348406315, 0.540217399597168, 3.134178876876831, -0.04830411076545715, 0.05756273865699768, 0.0, 0.0]","[0.08680994808673859, -0.005797345191240311, -0.13791292905807495, -0.05120955407619476, -0.09551148116588593, 0.3127393424510956, 0.25251418352127075]",11.399999618530273,147,0,272,0
"[0.6071059107780457, -0.03702474385499954, 0.2360895276069641, 2.8589365482330322, -0.28743642568588257, -1.0158029794692993, 0.0, 0.0]","[0.4474790394306183, 0.6403531432151794, 0.3240252435207367, 0.8691563606262207, -0.049226582050323486, -0.49208125472068787, 0.0033039450645446777]",7.199999809265137,133,1,4,0
"[0.43027204275131226, -0.26766347885131836, 0.37387147545814514, 3.140918016433716, -0.026494117453694344, -1.4313163757324219, 0.0, 0.9295154213905334]","[-0.43676623702049255, 0.015931587666273117, 0.25492388010025024, -0.5660685896873474, -0.1324278861284256, 0.6043969392776489, 1.0]",6.333333492279053,5,1,439,0
"[0.568070650100708, 0.023067308589816093, 0.4391538202762604, 3.0190842151641846, -0.46876761317253113, 0.10189905017614365, 0.0, 0.0]","[0.014312658458948135, -0.06690838932991028, -0.06762240827083588, 0.0372767299413681, -0.19273428618907928, -0.18070995807647705, 0.22780364751815796]",12.266666412353516,125,1,443,0
"[0.35432660579681396, 0.09206044673919678, 0.43077680468559265, -3.08383846282959, 0.011072930879890919, 0.10186387598514557, 0.0, 0.0]","[0.18408092856407166, -0.013454440049827099, -0.12660126388072968, 0.05040252208709717, 0.06018301844596863, -0.21437546610832214, 1.0]",10.600000381469727,143,0,394,0
"[0.5889101028442383, -0.01011454127728939, 0.266394704580307, 2.894843816757202, -0.30389314889907837, -0.9500186443328857, 0.0, 0.0]","[-0.7139124274253845, -0.36937782168388367, -0.16028523445129395, 0.15257157385349274, -0.4410385191440582, -0.4304461181163788, 1.0]",3.2666666507720947,59,1,344,0
"[0.47781842947006226, 0.19638536870479584, 0.3718135356903076, 2.542865037918091, -0.3866570293903351, 1.3824645280838013, 0.0, 0.9867841601371765]","[0.009786009788513184, 0.06360703706741333, 0.12062819302082062, 0.022496450692415237, -0.17244753241539001, 0.21831227838993073, 0.050219595432281494]",7.266666889190674,102,1,168,0
"[0.3852778375148773, -0.013898073695600033, 0.5402197241783142, 3.13417911529541, -0.048315174877643585, 0.05756303668022156, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",3.799999952316284,134,0,230,0
"[0.4573111832141876, -0.23979145288467407, 0.37765684723854065, -3.125251531600952, -0.059745270758867264, -1.322062373161316, 0.0, 0.933920681476593]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",13.866666793823242,103,0,286,0
"[0.4890572130680084, -0.008081859908998013, 0.3534456193447113, 2.8341195583343506, 0.2757192850112915, 0.30558115243911743, 0.0, 0.0]","[0.5496515035629272, 0.030589036643505096, -0.27483290433883667, -0.39733970165252686, -0.0959741398692131, -0.9126390814781189, 1.0]",7.933333396911621,38,0,350,0
"[0.6565641164779663, 0.37006205320358276, 0.3732045292854309, -2.8723108768463135, -0.5151651501655579, 0.5840912461280823, 0.0, 0.0]","[0.5685078501701355, 0.06968846917152405, -0.2617841064929962, -0.40462684631347656, -0.11013146489858627, -0.9078260660171509, 1.0]",1.7999999523162842,239,1,444,0
"[0.5886673927307129, -0.07867439091205597, 0.2254052609205246, 2.9530386924743652, 0.06039648503065109, -0.8204343318939209, 0.0, 0.0]","[0.2703377604484558, -0.03162185847759247, -0.11327993124723434, 0.039318643510341644, -0.10245877504348755, -0.2672834098339081, 1.0]",9.199999809265137,165,1,21,0
"[0.6073178052902222, -0.0357239805161953, 0.23612479865550995, 2.859966993331909, -0.29132068157196045, -1.0157668590545654, 0.0, 0.0]","[0.05613468959927559, 0.02516092173755169, -0.07297500222921371, -0.10441213101148605, -0.06810591369867325, 0.45666366815567017, 0.3623347878456116]",7.133333206176758,156,1,421,0
